,Group,X,Y,Z,Z_MAD,U,U_MAD,V,V_MAD,W,W_MAD,Memberships,Number of stars
215,215,-73.48006256373392,-147.73936438595254,83.91857201656657,9.807792406660733,-26.676342316365066,1.786077267852637,-19.207383857684064,1.6376653456604962,-2.417094774332292,1.3534287355162484,{'NOT FOUND IN DB': 13},13
216,216,-93.64709932519962,-9.30819870262053,-20.320436626586428,15.136497708015048,-11.481089044376567,1.3309971082046637,-19.07945003050609,0.5244945021274622,-8.539388696125107,0.3911007244801354,"{'ABDMG': 1, 'CHYA': 1, 'FIELD': 9, 'HYA': 1, 'NOT FOUND IN DB': 2, 'OPHSE': 1, 'PL5': 1, 'TAU': 1, 'TAUOR2': 1}",18
217,217,-109.00496447927388,-18.48315989668218,94.5570657374283,9.30580935798546,-23.6868817495585,1.0652179621054363,-21.62595830893759,1.5107260875358228,-3.4459186243395457,0.9775718704045844,"{'FIELD': 3, 'NOT FOUND IN DB': 27}",30
218,218,-128.90536510330787,-37.65949230250934,39.1603837444688,18.37850251717645,-27.173182851495586,1.5414066027042288,-18.085895944767124,1.003186000967334,-7.4223092302311,1.2684840899063832,"{'FIELD': 1, 'NOT FOUND IN DB': 16}",17
219,219,-33.032243411688775,6.878711302202086,36.80940716715113,33.3187942169776,-29.849630826297343,4.319735547222664,-15.521007461567764,1.8962205997056292,-6.577344475938894,1.895661683258281,"{'MUTAU': 1, 'NOT FOUND IN DB': 24}",25
220,220,38.61712965571858,-0.5001038216034263,-19.39668066869202,10.116325386255086,-9.373709161039578,1.217991618587892,-15.626302353821698,0.5945915363712365,-8.410459598792581,1.087326271650809,"{'FIELD': 5, 'HYA': 1, 'NOT FOUND IN DB': 1, 'ROPH': 8, 'RUP98': 2, 'STHOR': 1, 'UCL': 2, 'USCO': 3}",23
221,221,26.453301558122405,-59.53389966036414,-11.028464424346888,6.983719472740614,-15.85738371121321,1.0278367627563192,-27.64018319281921,0.9317075267782656,-0.9671914872107724,0.6569804916754995,"{'CAR': 1, 'CEPFN': 1, 'CMUSCS2': 1, 'CPRA': 10, 'FIELD': 13, 'NGC2516': 1, 'NOT FOUND IN DB': 34, 'PL5': 2, 'PRA': 1, 'SIC2391': 1, 'TAUOR4': 1, 'USCO': 1}",67
222,222,-34.13185172885473,13.820133074770675,70.59958836039046,11.445906855144065,-19.14987406925642,1.1876396123628865,-18.483436534895475,0.499622437661899,-7.603600193047453,0.9129321231765716,{'NOT FOUND IN DB': 14},14
223,223,-58.15951720376515,-7.438280677040605,0.0161298441771409,19.317717501949733,-15.478741776749482,1.2225781825125823,-28.21996090686196,0.4931951939355661,-4.498546913974604,0.6377712609678066,"{'COL': 1, 'FIELD': 1, 'NOT FOUND IN DB': 33, 'STHOR': 1}",36
224,224,9.613031532084168,17.291571822056135,42.38194746838772,5.488116994330181,-16.21862135018651,1.1038546729711671,-20.55298350786607,1.455433167581808,-3.880181640610651,0.8913923413178771,"{'CEPFN': 9, 'CPRA': 1, 'CUMA': 1, 'FIELD': 12, 'NOT FOUND IN DB': 5}",28
225,225,-103.50193879890472,-62.78356256393157,-111.21886979232676,4.664857762379174,-15.986308514341284,0.7482736169715687,-22.397765850340225,0.4465907393853061,-4.584390511309721,0.4995940896112518,"{'CEPFN': 1, 'CUMA': 2, 'FIELD': 8, 'NOT FOUND IN DB': 2, 'PLE': 1, 'TAUMGLIU12': 1}",15
226,226,35.3615514525982,137.57630495456738,10.882671021482423,7.470075769225895,-7.983402762628552,0.6350845631567785,-22.06716470498893,0.4553494455313639,-6.214512391931246,0.7002689309257604,"{'FIELD': 17, 'NOT FOUND IN DB': 6}",23
227,227,1.2944330060613594,41.79898075595693,-2.1119337097653283,7.860557083933347,-9.498992446822506,0.5057725105881503,-22.86064787583776,0.8796239282590687,-5.31371331412081,0.5106958823906539,"{'CEPFN': 1, 'FIELD': 2, 'MUTAU': 1, 'NOT FOUND IN DB': 6, 'ROPH': 2, 'USCO': 1}",13
228,228,-43.297390629545134,-130.64132519875514,-59.66361634834524,6.509573689663796,-7.465718120969548,0.6733831043815064,-24.94292733046918,1.0352524725868144,-14.184376668545628,0.6490762397034663,"{'FIELD': 18, 'NGC2451A': 6, 'VCG4S5': 1}",25
229,229,-127.82196196021664,85.16892964295567,-17.35589572515154,8.712260021181066,-13.314235136192575,1.1987349662274471,-23.73547098888748,0.7390010727661822,-6.727178595033633,0.406029447445773,"{'APER': 2, 'CEPFN': 2, 'CEPFNS1': 7, 'CEPFNS2': 2, 'CHYA': 1, 'CUMA': 5, 'FIELD': 120, 'MSWS1': 1, 'NGC7092': 2, 'NOT FOUND IN DB': 1, 'XFOR': 1}",144
230,230,-123.24629557592634,0.3790137151805096,-77.8061633026816,4.274072221794136,-14.64111428396384,0.3828829090993061,-23.98750574036248,0.4442500092264475,-7.09493109677836,0.3753439896514802,"{'HYA': 1, 'MUTAU': 3, 'NGC3228': 1, 'PLE': 6, 'TAU': 1, 'THA': 1, 'XFOR': 1}",14
231,231,-50.03586271708238,-49.32222800177633,-40.40156365088279,6.0549662868258896,-5.90214923463139,0.5164924732545215,-27.83207968370607,0.2973457520691243,-14.27726003447182,0.9080490339103072,"{'CAPER': 1, 'COL': 1, 'CUMA': 1, 'FIELD': 16, 'LP2439': 1, 'MUTAU': 1, 'NOT FOUND IN DB': 6, 'PLE': 2, 'TAUOR4': 1}",30
232,232,-120.7235341114998,28.89297563574941,-54.72436575015905,2.9885537083423728,-6.707378931358351,1.0405753204092767,-28.3992998723096,0.5065728441974461,-14.150451144713037,0.6740779043732545,"{'ABDMG': 2, 'CENS': 1, 'CEPCYG': 2, 'CEPFN': 4, 'COL': 2, 'CUMA': 5, 'FIELD': 71, 'GRORIS1C': 1, 'HYA': 1, 'MAMA4': 3, 'MUTAU': 10, 'NOT FOUND IN DB': 3, 'OCT': 1, 'PLE': 96, 'SPLE': 2, 'STHOR': 1, 'THA': 7}",212
233,233,6.779926143419169,-27.869254052327825,-35.22035652197812,4.200637248676394,-9.757423491994624,0.57623056180277,-20.810341995018764,0.2949639971681456,-0.6383947727922787,0.8277969915335694,"{'ABDMG': 5, 'BPMG': 1, 'CARN': 1, 'COL': 1, 'COL135': 1, 'CRA': 1, 'FIELD': 16, 'HYA': 2, 'L1529': 1, 'NGC6405': 1, 'PERI': 7, 'PLE': 3, 'ROPH': 1, 'SPLE': 1, 'STHOR': 1, 'TAU': 1, 'UPK640': 1}",45
234,234,142.76443932776618,-3.874659153822683,-37.0960107356311,4.445643410233982,-4.595779497378485,0.9836893496120336,-17.46717716292738,0.3354744272991486,-8.078128392175739,1.060172754864132,"{'FIELD': 11, 'HYA': 1, 'PLE': 4, 'ROPH': 1, 'USCO': 3}",20
235,235,49.53138559415272,-141.13239255816242,-11.573602613848704,3.842512422695053,-8.306512536423881,0.6693112012038379,-21.04319630601034,1.2959106448040862,-0.920825494608098,0.6694769617333989,"{'CEPFN': 1, 'CMUSCS2': 1, 'CPRA': 4, 'FIELD': 31, 'GRSCOS13': 1, 'GRSCOS17D': 2, 'NGC2516': 1, 'NOT FOUND IN DB': 3, 'SPL8': 2, 'USCO': 9}",55
236,236,166.68981794932037,-50.98327149114029,13.264356568299917,3.0564100765068773,-3.9566658481604233,1.2021344298644994,-19.63055514601937,0.5790846043531187,-4.189254072530792,0.3950521096004289,"{'CUMA': 1, 'FIELD': 22, 'GRSCOS14': 1, 'GRSCOS17H': 1, 'GRSCOS20': 1, 'LUPIII': 2, 'USCO': 3}",31
237,237,-23.704371093585163,-54.57819878269143,-43.006268428897066,11.8815123693318,-12.671552565677196,0.4688299284231993,-21.890459978981845,0.4095160296455621,-4.985457751172936,0.599203964511691,"{'COL': 1, 'FIELD': 3, 'HYA': 3, 'MUTAU': 1, 'TAU': 2, 'TAUMGLIU4': 1}",11
238,238,10.546887964251647,-124.77143528393296,-17.759263019649897,10.687203003873671,-11.169245147837527,0.4631182933541101,-22.719909354735115,1.2497310797290102,-4.024102351610956,0.380035676954794,"{'CAR': 1, 'CARN': 1, 'CIC2391': 1, 'CPRA': 5, 'CUMA': 2, 'ETAC': 1, 'FIELD': 25, 'GRSCOS2': 1, 'NGC2516': 12, 'NOT FOUND IN DB': 1, 'PRA': 5, 'SPL8': 1, 'UCL': 1, 'USCO': 1}",58
239,239,140.23980781587164,-24.489538211585486,27.34277889040492,13.73475627138776,-2.5687595787624447,0.9054284515861526,-16.751706790230294,0.4251447740428843,-6.722169449394257,0.5015555472624468,"{'FIELD': 6, 'GRSCOS17H': 1, 'GRSCOS22': 1, 'GRSCOS23': 1, 'GRX': 1, 'UCL': 4, 'USCO': 1}",15
240,240,134.17661868423224,-19.174882393245703,52.592638237054274,6.309386030820998,-6.059321496985144,1.678357430179746,-16.021480744185183,0.8149721043857445,-7.785458855566481,1.363192312714983,"{'BPMG': 1, 'FIELD': 23, 'GRSCOS15': 1, 'GRSCOS17H': 1, 'GRSCOS20': 1, 'GRSCOS23': 1, 'GRX': 4, 'LUP': 3, 'LUPIV': 1, 'UCL': 19, 'USCO': 6}",61
241,241,61.7530397073535,-93.42917613599828,15.227186280370969,12.948286444965383,-8.444295724125551,1.0492397419959556,-20.513617694420645,0.9502288028818304,-6.605548271855941,0.8779447246657928,"{'ARG': 1, 'CAR': 3, 'CARN': 1, 'CBER': 9, 'CCBER': 3, 'CPRA': 5, 'EPSC': 3, 'FIELD': 38, 'GRSCOS26': 1, 'GRSCOS27C': 5, 'GRSCOS27D': 2, 'GRSCOS27E': 7, 'HYA': 3, 'IC2602': 5, 'LCC': 12, 'NOT FOUND IN DB': 7, 'PERI': 1, 'PL8': 1, 'SCBER': 2, 'SIC2602': 8, 'SPL8': 1, 'SPLE': 3, 'TAU': 1, 'THA': 2, 'USCO': 1, 'VCA': 1}",126
